global,room;entrance,room;,room;mash,room;curio,r;final_room,c;,c;mash,c;curio,c;trap,c;obstacle,//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog_of_war=on,ROOM TILES,,,,,CORRIDOR TILES,,,,,COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,c;curio=cc_wine_crate;texture=>HDGBLD,,,,,,,,,,,,,,,,,,c;curio=cc_shrew_hooded;texture=>HDGBLD,,,,,,,,,,,,,,,,,,c;mash=named_c_C_3;texture=>HDGBLD,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,c;curio=cc_shrew_elder;texture=>HDGBLD,,,,,,,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,c;mash;texture=>HDGBLD,,,,,,,,,,,,,,,,,,c;curio=cc_shrew_hooded;texture=>TRCBLD,,,,,,,,,,,,,,,,,,c;texture=>HDGNOBLD,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,room;texture=>RMSW;mash=named_c_key_2,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,c;curio=cc_shrew_elder;texture=>TRCBLD,,,,,,,,,,,,,,,,,,c;texture=>HDGNOBLD,,,,,,,c;curio=cc_hive;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,room;texture=>RMHDG;,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,,,,,,,room;texture=>RMHDG;,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,c;texture=>HDGNOBLD,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,c;curio=cc_food_cart;texture=>SWAMPBLD,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,room;texture=>RMTRC;icon=LockedRoom_Red.png,c;texture=>TRCNOBLD,c;texture=>SWAMPNOBLD,c;texture=>HDGBLD,c;texture=>TRCBLD,c;texture=>TRCNOBLD,room;texture=>RMTRC;,c;texture=>TRCNOBLD,c;texture=>HDGNOBLD,c;texture=>TRCBLD,c;texture=>HDGBLD,c;texture=>TRCNOBLD,room;texture=>RMTRC;icon=LockedRoom_Red.png,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,c;curio=cc_shrew_hooded;texture=>HDGBLD,,,,,,,,,,// RED DOOR,,c;door_prop=red_door;texture=>TRCNOBLD,,,,,,,,,,,,c;door_prop=red_door;texture=>TRCNOBLD,,,// RED DOOR,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,,,,,,,,
,,,,,,room;texture=>RMSW;mash=named_c_B_4,c;texture=>SWAMPNOBLD,c;texture=>SWAMPBLD,c;curio=cc_food_cart;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;texture=>HDGNOBLD,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,c;mash;texture=>TRCBLD,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,c;texture=>HDGNOBLD,c;texture=>HDGBLD,c;curio=cc_hive;texture=>HDGBLD,c;trap=blood_puddle;texture=>HDGBLD,c;texture=>HDGNOBLD,room;texture=>RMSW;curio=cc_bloodflower,,,,,,,,,,,,,,
,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,c;mash=named_c_C_4;texture=>HDGBLD,,,,,,,,,,,,c;mash=named_c_C_7;texture=>TRCBLD,,,,,,,,,,,,c;texture=>TRCBLD,,,,// TRINKET,,,,,,,,c;curio=cc_hammer_game;texture=>HDGBLD,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,c;curio=cc_egg_cluster;texture=>TRCBLD,,,,,,,,,,,,c;curio=cc_egg_cluster;texture=>TRCBLD,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,,,
,,,,,,c;curio=cc_wine_crate;texture=>SWAMPBLD,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,,room;texture=>RMTRC;,c;texture=>TRCNOBLD,c;texture=>TRCBLD,c;curio=cc_egg_cluster;texture=>TRCBLD,c;texture=>HDGNOBLD,,,,,,,,,,,,c;texture=>TRCBLD,c;texture=>HDGBLD,c;curio=cc_egg_cluster;texture=>TRCBLD,c;texture=>TRCBLD,room;texture=>RMTRC;mash=named_c_trinket_3;curio=trinket_chest,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,c;mash=named_c_B_5;texture=>SWAMPBLD,,,,,,,,,,,,,,
,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,c;curio=cc_egg_cluster;texture=>HDGBLD,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,room;texture=>RMHDG;mash,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,,,
,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,,c;mash;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
,,,,,,c;mash;texture=>SWAMPBLD,,,,,,,,,,,,c;obstacle=pillar,,,,,,,,c;curio=cc_egg_cluster;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,c;curio=cc_egg_cluster;texture=>TRCBLD,,,,,,,,c;hunger;texture=>HDGNOBLD,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,c;curio=cc_damned_fountain;texture=>HDGBLD,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,,"c;hidden_door=""hidden_room_2"";texture=>TRCBLD",,"r;tag=""hidden_room_2"";disable_torch;hidden;curio=prisoner;icon=PrisonerRoom.png",,,,,,c;curio=cc_damned_fountain;texture=>HDGBLD,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,,c;curio=cc_egg_cluster;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,c;curio=cc_egg_cluster;texture=>TRCBLD,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
,c;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;texture=>TRCNOBLD,c;texture=>HDGBLD,c;texture=>SWAMPNOBLD,room;texture=>RMSW;curio=cc_hive,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,room;texture=>RMSW;curio=cc_damned_fountain,c;texture=>SWAMPNOBLD,c;texture=>SWAMPBLD,c;curio=cc_hammer_game;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;texture=>SWAMPNOBLD,,,,,,,,,
,c;curio=cc_shrew_hooded;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,c;curio=cc_damned_fountain;texture=>HDGBLD,c;texture=>HDGBLD,c;texture=>SWAMPNOBLD,c;texture=>TRCBLD,c;curio=cc_damned_fountain;texture=>HDGBLD,c;texture=>SWAMPNOBLD,c;texture=>TRCNOBLD,room;texture=>RMTRC;curio=cc_hammer_game,,,,,,,,,,,,,,,,,,,,room;texture=>RMTRC;curio=cc_hammer_game,c;texture=>HDGNOBLD,c;texture=>HDGBLD,c;curio=cc_damned_fountain;texture=>HDGBLD,c;texture=>HDGBLD,c;mash=named_c_C_5;texture=>HDGBLD,c;texture=>HDGBLD,c;curio=cc_damned_fountain;texture=>HDGBLD,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,
,c;texture=>TRCNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,
,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,
,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;curio=cc_shrew_hooded;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,
,room;texture=>RMSW;mash=named_c_B_5,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,c;curio=cc_egg_cluster;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,,,,,,room;texture=>RMSW;tag=MIST_A_dest,// DEST MIST A,,,,,,,,
,c;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;trap=blood_puddle,c;texture=>HDGNOBLD,c;texture=>SWAMPBLD,c;mash=named_c_C_6;texture=>TRCBLD,c;texture=>TRCBLD,,,,,,,,,,,,c;texture=>HDGBLD,c;texture=>TRCNOBLD,c;obstacle=pillar;texture=>TRCNOBLD,c;texture=>HDGNOBLD,c;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,
,c;curio=cc_food_cart;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,
,c;hunger;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;curio=cc_damned_fountain;texture=>TRCBLD,,,,,,,,,,,,c;curio=cc_hammer_game;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;curio=cc_damned_fountain;texture=>SWAMPBLD,,,,,,,,,
,c;texture=>TRCNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,,,,,,// BLUE DOOR,,,,c;texture=>SWAMPBLD,,,,,,,,,
,room;texture=>RMSW;tag=MIST_A_dest,c;texture=>SWAMPBLD,c;curio=cc_wine_crate;texture=>SWAMPBLD,c;texture=>HDGBLD,c;texture=>HDGNOBLD,c;texture=>SWAMPNOBLD,room;texture=>RMSW;curio=cc_hive,c;texture=>HDGBLD,c;curio=cc_damned_fountain;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;mash;texture=>SWAMPBLD,c;texture=>HDGBLD,c;texture=>HDGBLD,c;curio=cc_bloodflower;texture=>SWAMPBLD,c;trap=blood_puddle;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;curio=cc_hammer_game;texture=>SWAMPBLD,c;texture=>TRCBLD,c;texture=>SWAMPBLD,room;texture=>RMSW;mash=named_c_trinket_4;curio=cc_treasure_chest,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,c;texture=>HDGNOBLD,,,,,,,,,,room;texture=>RMSW;mash=named_c_B_6,c;texture=>SWAMPNOBLD,c;texture=>SWAMPBLD,c;curio=cc_wine_crate;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;texture=>SWAMPNOBLD,c;texture=>HDGNOBLD,c;curio=cc_food_cart;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;texture=>TRCBLD,c;texture=>SWAMPNOBLD,c;curio=cc_food_cart;texture=>SWAMPBLD,c;texture=>SWAMPBLD,c;texture=>SWAMPNOBLD,room;texture=>RMSW;icon=LockedRoom_Blue.png,c;door_prop=blue_door;texture=>SWAMPNOBLD,c;texture=>SWAMPNOBLD,c;texture=>SWAMPBLD,c;mash;texture=>SWAMPBLD,c;texture=>SWAMPBLD,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>HDGBLD,c;texture=>HDGBLD,c;curio=cc_egg_cluster;texture=>TRCBLD,c;texture=>TRCBLD,c;texture=>HDGBLD,c;texture=>TRCNOBLD,room;texture=>RMHDG;mash=named_c_key_3,c;texture=>TRCNOBLD,c;texture=>SWAMPNOBLD,c;texture=>HDGBLD,c;curio=cc_hammer_game;texture=>TRCBLD,c;texture=>HDGNOBLD,c;texture=>HDGBLD,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
// DEST MIST A,,,,,,,,,,,,,,,,,,,,// TREASURE,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,// RED KEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;curio=cc_damned_fountain;curio=redkey_heirloom_chest;texture=>TRCNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;trap=blood_puddle;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room;texture=>RMTRC;curio=cc_wine_crate,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,// GREEN DOOR,c;curio=cc_damned_fountain;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;door_prop=green_door;texture=>TRCBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room;texture=>RMSW;icon=LockedRoom_Green.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;obstacle=pillar;texture=>TRCNOBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,// BLUE KEY 2!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c;hidden_door=""hidden_room_3""",,"r;tag=""hidden_room_3"";disable_torch;hidden;curio=prisoner;icon=PrisonerRoom.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,c;mash;texture=>TRCBLD,,,,,,,,,// TREASURE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPNOBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room;texture=>RMSW;curio=bluekey_heirloom_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room;texture=>RMTRC;curio=cc_shrew_hooded,c;texture=>TRCNOBLD,c;texture=>TRCNOBLD,c;trap=slumbering_vampire;texture=>TRCNOBLD,c;texture=>TRCNOBLD,c;hunger;texture=>TRCBLD,c;curio=cc_food_cart;texture=>TRCBLD,c;texture=>TRCBLD,c;texture=>TRCNOBLD,room;texture=>RMTRC;mash=named_c_trinket_6;curio=cc_treasure_chest,c;texture=>TRCNOBLD,c;texture=>TRCBLD,c;curio=cc_wine_crate;texture=>TRCBLD,c;texture=>TRCBLD,c;texture=>TRCBLD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;mash=named_c_C_8;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;mash;texture=>TRCNOBLD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCNOBLD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;curio=cc_egg_cluster;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>TRCBLD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c;texture=>SWAMPBLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room;texture=>RMTRC;mash=named_c_trinket_7;curio=trinket_chest
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room;texture=room_wall.arch.RMTRC;mash=named_croc_boss_3;curio=trinket_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,// TRINKET
